id,timestamp,text,speaker,reply_to,conversation_id,end,duration,sentiment,decision,private,survival item,clean_text,age_of_acquisition,concreteness,familiarity,imageability,please,please_start,has_hedge,indirect_(btw),hedges,factuality,deference,gratitude,apologizing,1st_person_plural,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_(greeting),direct_question,direct_start,has_positive,has_negative,subjunctive,indicative,politeness_markers_please,politeness_markers_please_start,politeness_markers_has_hedge,politeness_markers_indirect_(btw),politeness_markers_hedges,politeness_markers_factuality,politeness_markers_deference,politeness_markers_gratitude,politeness_markers_apologizing,politeness_markers_1st_person_pl.,politeness_markers_1st_person,politeness_markers_1st_person_start,politeness_markers_2nd_person,politeness_markers_2nd_person_start,politeness_markers_indirect_(greeting),politeness_markers_direct_question,politeness_markers_direct_start,politeness_markers_has_positive,politeness_markers_has_negative,politeness_markers_subjunctive,politeness_markers_indicative
17.Blue.100,0 days 00:10:38,"""Like if we could maybe move where the pistol is""",17.Blue,17.Blue.99,17.Orange.1,10:42.1,00:04.1,,Proposal,,"Pistol, Ski Poles",Like if we could maybe move where the pistol is,0.0,266.57,609.22,278.67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,[],[],"[[('maybe', 0, 5)]]",[],[],[],[],[],[],"[[('we', 0, 3)]]",[],[],[],[],[],[],[],"[[('like', 0, 1)]]",[],[],[]
17.Blue.101,0 days 00:10:42.100000,"""Cause I feel like you have a better chance of catching fish with ski pole""",17.Blue,17.Blue.100,17.Orange.1,10:46.6,00:04.5,,,,Ski Poles,Cause I feel like you have a better chance of catching fish with ski pole,0.0,352.08,593.0,375.21,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,[],[],"[[('feel', 0, 3)]]",[],"[[('i', 0, 2), ('feel', 0, 3)]]",[],[],[],[],[],"[[('i', 0, 2)]]",[],"[[('you', 0, 5)]]",[],[],[],[],"[[('like', 0, 4)], [('better', 0, 8)]]",[],[],[]
17.Pink.53,0 days 00:10:46.600000,"""I think so $""",17.Pink,17.Blue.101,17.Orange.1,10:47.9,00:01.3,Positive,Agreement,,,I think so $,0.0,341.33,612.33,358.67,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],"[[('think', 0, 2)]]",[],"[[('i', 0, 1), ('think', 0, 2)]]",[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],[],[],[],[]
17.Pink.54,0 days 00:10:48.300000,"""Okay so put that as twelve then""",17.Pink,17.Pink.53,17.Orange.1,10:50.0,00:01.7,,Confirmation,,Ski Poles,Okay so put that as twelve then,0.0,217.83,583.0,235.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Blue.102,0 days 00:10:50,"""Yeah""",17.Blue,17.Pink.54,17.Orange.1,10:50.4,00:00.5,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.55,0 days 00:10:50.800000,"""And""",17.Pink,17.Blue.102,17.Orange.1,10:51.6,00:00.8,,,,,And,0.0,220.0,620.0,226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.56,0 days 00:10:52.800000,"""[unclear]""",17.Pink,17.Pink.55,17.Orange.1,10:53.7,00:00.9,,,,,[unclear],0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[],[],"[[('unclear', 0, 2)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('unclear', 0, 2)]]",[],[]
17.Pink.57,0 days 00:10:55.200000,"""[unclear] $""",17.Pink,17.Pink.56,17.Orange.1,10:56.3,00:01.1,Positive,,,,[unclear] $,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[],[],"[[('unclear', 0, 2)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('unclear', 0, 2)]]",[],[]
17.Orange.112,0 days 00:10:56.500000,"""And then were still down to the steel wool and flashlight""",17.Orange,17.Pink.57,17.Orange.1,11:02.1,00:05.6,,,,"Flashlight, Steel Wool",And then were still down to the steel wool and flashlight,247.0,315.3,579.64,325.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.58,0 days 00:10:59.600000,"""Steel wool""",17.Pink,17.Orange.112,17.Orange.1,11:00.6,00:00.9,,,,Steel Wool,Steel wool,247.0,597.0,546.5,560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.59,0 days 00:11:03.200000,"""Flashlight we put it as eleven""",17.Pink,17.Pink.58,17.Orange.1,11:05.5,00:02.3,,,,Flashlight,Flashlight we put it as eleven,0.0,246.5,572.6,285.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 2)]]",[],[],[],[],[],[],[],[],[],[],[]
17.Pink.60,0 days 00:11:05.500000,"""What have I done""",17.Pink,17.Pink.59,17.Orange.1,11:07.0,00:01.5,,,,,What have I done,0.0,324.5,600.0,332.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 3)]]",[],[],[],[],"[[('what', 0, 1)]]",[],[],[],[],[]
17.Orange.113,0 days 00:11:06.700000,"""$""",17.Orange,17.Pink.60,17.Orange.1,11:07.7,00:01.0,Positive,,,,$,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.61,0 days 00:11:07.400000,"""Oh wait""",17.Pink,17.Orange.113,17.Orange.1,11:08.0,00:00.6,,,,,Oh wait,0.0,275.0,570.0,315.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.62,0 days 00:11:08.600000,"""Thirteen""",17.Pink,17.Pink.61,17.Orange.1,11:09.2,00:00.6,,,,,Thirteen,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Blue.103,0 days 00:11:09.800000,"""Do we have two of the same number""",17.Blue,17.Pink.62,17.Orange.1,11:12.0,00:02.2,,,,,Do we have two of the same number,239.0,284.57,605.43,323.86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 2)]]",[],[],[],[],[],[],[],[],[],[],[]
17.Pink.63,0 days 00:11:11.600000,"""This one I started writing and then we changed our minds""",17.Pink,17.Blue.103,17.Orange.1,11:13.8,00:02.2,,,,,This one I started writing and then we changed our minds,256.0,311.75,614.75,356.25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 8)], [('our', 0, 10)]]","[[('i', 0, 3)]]",[],[],[],[],[],[],[],[],[],[]
17.Orange.114,0 days 00:11:11.700000,"""$""",17.Orange,17.Pink.63,17.Orange.1,11:12.7,00:01.1,Positive,,,,$,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.64,0 days 00:11:13.800000,"""So its one something $""",17.Pink,17.Orange.114,17.Orange.1,11:15.2,00:01.4,Positive,,,,So its one something $,0.0,261.0,585.67,296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Orange.115,0 days 00:11:15.200000,"""Oh okay""",17.Orange,17.Pink.64,17.Orange.1,11:15.8,00:00.6,,,,,Oh okay,0.0,239.0,559.0,271.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.65,0 days 00:11:15.600000,"""One two three four five six seven eight nine""",17.Pink,17.Orange.115,17.Orange.1,11:22.4,00:06.9,,,,,One two three four five six seven eight nine,211.0,393.0,582.86,483.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Blue.104,0 days 00:11:21.600000,"""Oh we have two sixes""",17.Blue,17.Pink.65,17.Orange.1,11:22.9,00:01.4,,,,,Oh we have two sixes,0.0,284.25,592.5,344.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 2)]]",[],[],[],[],[],[],[],[],[],[],[]
17.Blue.105,0 days 00:11:22.900000,"""Cause the knife got moved back""",17.Blue,17.Blue.104,17.Orange.1,11:25.0,00:02.0,,,,Knife,Cause the knife got moved back,225.0,367.4,590.8,371.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('knife', 0, 3)]]",[],[]
17.Orange.116,0 days 00:11:23.300000,"""Oh""",17.Orange,17.Blue.105,17.Orange.1,11:23.8,00:00.6,,,,,Oh,0.0,233.0,563.0,274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Blue.106,0 days 00:11:25.200000,"""Or was the m knife before the""",17.Blue,17.Orange.116,17.Orange.1,11:28.0,00:02.8,,,,Knife,Or was the m knife before the,0.0,298.17,599.83,299.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('knife', 0, 5)]]",[],[]
17.Orange.117,0 days 00:11:28.800000,"""I have them up till eight unless we change things $""",17.Orange,17.Blue.106,17.Orange.1,11:33.2,00:04.4,Positive,,,,I have them up till eight unless we change things $,211.0,354.43,577.71,392.71,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 8)]]","[[('i', 0, 1)]]",[],[],[],[],[],[],[],[],[],[]
17.Pink.66,0 days 00:11:32.900000,"""Okay what was knife""",17.Pink,17.Orange.117,17.Orange.1,11:34.1,00:01.1,,,,Knife,Okay what was knife,0.0,336.0,585.0,353.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('knife', 0, 4)]]",[],[]
17.Orange.118,0 days 00:11:34.500000,"""Six""",17.Orange,17.Pink.66,17.Orange.1,11:35.1,00:00.6,,,,,Six,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.67,0 days 00:11:35.200000,"""And what was whiskey""",17.Pink,17.Orange.118,17.Orange.1,11:36.5,00:01.4,,,,Whiskey,And what was whiskey,0.0,327.75,601.5,332.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Orange.119,0 days 00:11:38.100000,"""That one I havent done cause thats when we started changing""",17.Orange,17.Pink.67,17.Orange.1,11:40.0,00:02.0,,,,,That one I havent done cause thats when we started changing,0.0,275.36,604.18,301.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 11)]]","[[('i', 0, 3)]]",[],[],[],[],[],[],[],[],[],[]
17.Orange.120,0 days 00:11:40,"""Yeah I did not keep up with that""",17.Orange,17.Orange.119,17.Orange.1,11:41.1,00:01.1,,,,,Yeah I did not keep up with that,0.0,318.57,592.29,319.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 2)]]",[],[],[],[],[],[],[],[],[],[]
17.Pink.68,0 days 00:11:41.600000,"""Apparently I didnt either $""",17.Pink,17.Orange.120,17.Orange.1,11:42.8,00:01.2,Positive,,,,Apparently I didnt either $,0.0,330.33,578.33,349.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],"[[('apparently', 0, 1)]]",[],[],[],[],[],[],[],"[[('i', 0, 2)]]",[],[],[],[],[],[],[],[],[],[]
17.Orange.121,0 days 00:11:42.900000,"""$""",17.Orange,17.Pink.68,17.Orange.1,11:43.6,00:00.8,Positive,,,,$,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.69,0 days 00:11:44,"""Okay one""",17.Pink,17.Orange.121,17.Orange.1,11:45.0,00:00.9,,,,,Okay one,0.0,312.0,584.0,350.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.70,0 days 00:11:45,"""And then we have chocolate bar""",17.Pink,17.Pink.69,17.Orange.1,11:46.2,00:01.2,,Confirmation,,Chocolate Bar,And then we have chocolate bar,0.0,345.33,598.83,382.83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 3)]]",[],[],[],[],[],[],[],[],[],[],[]
17.Pink.71,0 days 00:11:46.200000,"""And then we went shortening""",17.Pink,17.Pink.70,17.Orange.1,11:48.2,00:02.0,,Confirmation,,Shortening,And then we went shortening,0.0,230.0,609.5,281.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 3)]]",[],[],[],[],[],[],[],[],[],[],[]
17.Pink.72,0 days 00:11:48.200000,"""And then compass""",17.Pink,17.Pink.71,17.Orange.1,11:49.4,00:01.3,,Confirmation,,Compass,And then compass,0.0,205.0,615.0,215.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Blue.107,0 days 00:11:48.500000,"""Compass""",17.Blue,17.Pink.72,17.Orange.1,11:49.4,00:00.9,,Confirmation,,Compass,Compass,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Blue.108,0 days 00:11:49.800000,"""And then map""",17.Blue,17.Blue.107,17.Orange.1,11:51.5,00:01.7,,Confirmation,,Air Map,And then map,0.0,325.0,591.67,339.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.73,0 days 00:11:50.900000,"""Map""",17.Pink,17.Blue.108,17.Orange.1,11:51.5,00:00.7,,Confirmation,,Air Map,Map,0.0,565.0,545.0,587.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Orange.122,0 days 00:11:52.600000,"""And then""",17.Orange,17.Pink.73,17.Orange.1,11:53.4,00:00.9,,,,,And then,0.0,205.0,615.0,215.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Blue.109,0 days 00:11:52.800000,"""And then I think knife was next""",17.Blue,17.Orange.122,17.Orange.1,11:55.1,00:02.3,,Confirmation,,Knife,And then I think knife was next,0.0,329.57,599.29,366.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,[],[],"[[('think', 0, 4)]]",[],"[[('i', 0, 3), ('think', 0, 4)]]",[],[],[],[],[],"[[('i', 0, 3)]]",[],[],[],[],[],[],[],"[[('knife', 0, 5)]]",[],[]
17.Blue.110,0 days 00:11:55.100000,"""And then whiskey was seven or eight""",17.Blue,17.Blue.109,17.Orange.1,11:57.5,00:02.4,,Confirmation,,Whiskey,And then whiskey was seven or eight,211.0,304.0,601.67,335.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.74,0 days 00:11:57.700000,"""Yeah""",17.Pink,17.Blue.110,17.Orange.1,11:58.5,00:00.8,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Orange.123,0 days 00:11:57.700000,"""Yeah [unclear]""",17.Orange,17.Pink.74,17.Orange.1,11:59.1,00:01.3,,,,,Yeah [unclear],0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[],[],"[[('unclear', 0, 3)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('unclear', 0, 3)]]",[],[]
17.Pink.75,0 days 00:12:01.700000,"""We are almost done now okay""",17.Pink,17.Orange.123,17.Orange.1,12:03.4,00:01.7,,,,,We are almost done now okay,0.0,258.0,581.0,308.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],"[[('almost', 0, 3)]]",[],[],[],[],[],[],"[[('we', 0, 1)]]",[],[],[],[],[],[],[],[],[],[],[]
17.Blue.111,0 days 00:12:03.500000,"""Well just have to push everything backwards""",17.Blue,17.Pink.75,17.Orange.1,12:05.5,00:02.1,,,,,Well just have to push everything backwards,0.0,293.5,572.8,325.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('well', 0, 1)]]",[],[],[]
17.Pink.76,0 days 00:12:05,"""Seven $""",17.Pink,17.Blue.111,17.Orange.1,12:05.9,00:00.8,Positive,,,,Seven $,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Blue.112,0 days 00:12:06.500000,"""So seven becomes eight""",17.Blue,17.Pink.76,17.Orange.1,12:08.0,00:01.5,,,,,So seven becomes eight,211.0,281.5,605.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.77,0 days 00:12:08.100000,"""Okay""",17.Pink,17.Blue.112,17.Orange.1,12:09.0,00:00.9,,,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Blue.113,0 days 00:12:09,"""Right""",17.Blue,17.Pink.77,17.Orange.1,12:09.7,00:00.7,,,,,Right,0.0,361.0,599.0,372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('right', 0, 1)]]",[],[],[]
17.Pink.78,0 days 00:12:10.600000,"""Wait""",17.Pink,17.Blue.113,17.Orange.1,12:11.0,00:00.4,,,,,Wait,0.0,317.0,577.0,357.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.79,0 days 00:12:11.700000,"""Um $ [unclear]""",17.Pink,17.Pink.78,17.Orange.1,12:15.3,00:03.6,Positive,,,,Um $ [unclear],0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[],[],"[[('unclear', 0, 4)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('unclear', 0, 4)]]",[],[]
17.Orange.124,0 days 00:12:14.700000,"""$""",17.Orange,17.Pink.79,17.Orange.1,12:15.5,00:00.7,Positive,,,,$,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.80,0 days 00:12:15.900000,"""I think""",17.Pink,17.Orange.124,17.Orange.1,12:17.7,00:01.8,,,,,I think,0.0,414.5,620.0,424.5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],"[[('think', 0, 2)]]",[],"[[('i', 0, 1), ('think', 0, 2)]]",[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],[],[],[],[]
17.Pink.81,0 days 00:12:18.700000,"""Where is nine""",17.Pink,17.Pink.80,17.Orange.1,12:19.8,00:01.1,,,,,Where is nine,0.0,310.33,602.0,326.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.82,0 days 00:12:20.400000,"""Nine yeah""",17.Pink,17.Pink.81,17.Orange.1,12:21.3,00:00.9,,,,,Nine yeah,0.0,452.0,571.0,494.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.83,0 days 00:12:22.600000,"""Uh""",17.Pink,17.Pink.82,17.Orange.1,12:23.3,00:00.7,,,,,Uh,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Blue.114,0 days 00:12:33,"""And then the steel wool is fifteen""",17.Blue,17.Pink.83,17.Orange.1,12:34.6,00:01.6,,Confirmation,,Steel Wool,And then the steel wool is fifteen,268.0,349.0,587.71,354.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.84,0 days 00:12:35.800000,"""Here we go""",17.Pink,17.Blue.114,17.Orange.1,12:37.0,00:01.2,,,,,Here we go,0.0,297.33,610.33,343.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 2)]]",[],[],[],[],[],[],[],[],[],[],[]
17.Orange.125,0 days 00:12:36.200000,"""Should we read out once""",17.Orange,17.Pink.84,17.Orange.1,12:38.1,00:01.9,,,,,Should we read out once,0.0,300.6,578.8,367.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],"[[('should', 0, 1)]]",[],[],[],[],[],[],"[[('we', 0, 2)]]",[],[],[],[],[],[],[],[],[],[],[]
17.Pink.85,0 days 00:12:38.100000,"""Okay""",17.Pink,17.Orange.125,17.Orange.1,12:38.8,00:00.7,,,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Orange.126,0 days 00:12:38.700000,"""$""",17.Orange,17.Pink.85,17.Orange.1,12:39.4,00:00.7,Positive,,,,$,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.86,0 days 00:12:39.500000,"""So number one is extra shirt and pants""",17.Pink,17.Orange.126,17.Orange.1,12:41.9,00:02.4,,Confirmation,,Shirt/Pants,So number one is extra shirt and pants,279.67,363.62,601.62,397.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.87,0 days 00:12:41.900000,"""Number two is chocolate bar""",17.Pink,17.Pink.86,17.Orange.1,12:44.1,00:02.3,,Confirmation,,Chocolate Bar,Number two is chocolate bar,239.0,428.4,594.8,474.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.88,0 days 00:12:44.100000,"""Three is shortening""",17.Pink,17.Pink.87,17.Orange.1,12:45.5,00:01.3,,Confirmation,,Shortening,Three is shortening,0.0,331.0,604.0,362.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.89,0 days 00:12:45.900000,"""Four is compass""",17.Pink,17.Pink.88,17.Orange.1,12:47.9,00:02.1,,Confirmation,,Compass,Four is compass,0.0,294.0,590.0,360.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.90,0 days 00:12:47.900000,"""Five the map""",17.Pink,17.Pink.89,17.Orange.1,12:50.0,00:02.0,,Confirmation,,Air Map,Five the map,0.0,389.0,574.33,441.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
17.Pink.91,0 days 00:12:50,"""Six knife""",17.Pink,17.Pink.90,17.Orange.1,12:51.1,00:01.1,,Confirmation,,Knife,Six knife,0.0,612.0,573.0,633.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('knife', 0, 2)]]",[],[]
17.Pink.92,0 days 00:12:51.100000,"""Seven whiskey""",17.Pink,17.Pink.91,17.Orange.1,12:52.6,00:01.5,,Confirmation,,Whiskey,Seven whiskey,0.0,604.0,574.0,592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
